freq(Hz)	pow(dB/Hz)
0	52.829359134570964
0.67291259765625	52.71324225394764
1.3458251953125	52.598657997800515
2.01873779296875	52.48556647431303
2.691650390625	52.37392932992367
3.36456298828125	52.26370967124041
4.0374755859375	52.154871991847955
4.71038818359375	52.04738210364418
5.38330078125	51.94120707237396
6.05621337890625	51.836315157055886
6.7291259765625	51.732675753023216
7.40203857421875	51.630259338323405
8.074951171875	51.52903742324126
8.74786376953125	51.428982502729845
9.4207763671875	51.33006801155031
10.09368896484375	51.23226828193782
10.7666015625	51.135558503624495
11.43951416015625	51.039914686063966
12.1124267578125	50.945313622713314
12.78533935546875	50.8517328572395
13.458251953125	50.759150651527314
14.13116455078125	50.66754595537462
14.8040771484375	50.57689837776928
15.47698974609375	50.48718815964972
16.14990234375	50.39839614805817
16.82281494140625	50.31050377160195
17.4957275390625	50.22349301714418
18.16864013671875	50.137346407650625
18.841552734375	50.052046981124754
19.51446533203125	49.96757827056726
20.1873779296875	49.88392428490104
20.86029052734375	49.80106949080614
21.533203125	49.71899879541324
22.20611572265625	49.637697529807355
22.8790283203125	49.557151433296696
23.55194091796875	49.47734663840444
24.224853515625	49.398269656543974
24.89776611328125	49.31990736434052
25.5706787109375	49.242246990564595
26.24359130859375	49.165276103644516
26.91650390625	49.088982599727736
27.58941650390625	49.013354691262016
28.2623291015625	48.93838089606972
28.93524169921875	48.864050026889785
29.608154296875	48.79035118136368
30.28106689453125	48.71727373244262
30.9539794921875	48.644807319195394
31.62689208984375	48.57294183799647
32.2998046875	48.50166743407598
32.97271728515625	48.43097449341368
33.6456298828125	48.360853634960264
34.31854248046875	48.2912957031705
34.991455078125	48.22229176083286
35.66436767578125	48.153833082182175
36.3372802734375	48.08591114628158
37.01019287109375	48.0185176306614
37.68310546875	47.951644405203105
38.35601806640625	47.88528352625705
39.0289306640625	47.81942723098334
39.70184326171875	47.75406793190577
40.374755859375	47.689198211669364
41.04766845703125	47.624810817992184
41.7205810546875	47.56089865880319
42.39349365234375	47.49745479755774
43.06640625	47.43447244872303
43.73931884765625	47.37194497342621
44.4122314453125	47.30986587525814
45.08514404296875	47.248228796226144
45.758056640625	47.18702751284947
46.43096923828125	47.12625593239146
47.1038818359375	47.065908089222816
47.77679443359375	47.00597814131026
48.44970703125	46.946460366825846
49.12261962890625	46.88734916087151
49.7955322265625	46.82863903231463
50.46844482421875	46.77032460072981
51.141357421875	46.71240059344277
51.81427001953125	46.65486184267225
52.4871826171875	46.59770328276602
53.16009521484375	46.54091994752744
53.8330078125	46.484506967628796
54.50592041015625	46.42845956810824
55.1788330078125	46.37277306594711
55.85174560546875	46.31744286772442
56.524658203125	46.26246446734573
57.19757080078125	46.207833443843505
57.8704833984375	46.15354545924628
58.54339599609375	46.099596256514104
59.21630859375	46.04598165753778
59.88922119140625	45.99269756119955
60.5621337890625	45.93973994149295
61.23504638671875	45.887104845699824
61.907958984375	45.83478839262209
62.58087158203125	45.78278677086676
63.2537841796875	45.7310962371819
63.92669677734375	45.679713114841945
64.599609375	45.62863379208051
65.27252197265625	45.57785472056912
65.9454345703125	45.527372413940235
66.61834716796875	45.47718344635297
67.291259765625	45.427284451100064
67.96417236328125	45.37767211925474
68.6370849609375	45.32834319835604
69.30999755859375	45.2792944911313
69.98291015625	45.230522854254616
70.65582275390625	45.18202519713995
71.3287353515625	45.13379848076789
72.00164794921875	45.08583971654473
72.674560546875	45.038145965193124
73.34747314453125	44.990714335672834
74.0203857421875	44.94354198413103
74.69329833984375	44.89662611288096
75.3662109375	44.849963969407995
76.03912353515625	44.80355284540239
76.7120361328125	44.75739007581781
77.38494873046875	44.71147303795463
78.057861328125	44.665799150567615
78.73077392578125	44.620365872996786
79.4036865234375	44.57517070432103
80.07659912109375	44.53021118253368
80.74951171875	44.48548488373931
81.42242431640625	44.440989421371206
82.0953369140625	44.3967224454287
82.76824951171875	44.35268164173408
83.441162109375	44.308864731208075
84.11407470703125	44.26526946916371
84.7869873046875	44.22189364461775
85.45989990234375	44.178735079619344
86.1328125	44.13579162859524
86.80572509765625	44.093061177711235
87.4786376953125	44.050541644249144
88.15155029296875	44.00823097599919
88.824462890625	43.96612715066695
89.49737548828125	43.92422817529475
90.1702880859375	43.88253208569697
90.84320068359375	43.841036945908854
91.51611328125	43.79974084764847
92.18902587890625	43.75864190979142
92.8619384765625	43.71773827785793
93.53485107421875	43.67702812351207
94.207763671875	43.636509644072575
94.88067626953125	43.59618106203517
95.5535888671875	43.55604062460583
96.22650146484375	43.51608660324494
96.8994140625	43.47631729322182
97.57232666015625	43.43673101317948
98.2452392578125	43.39732610470926
98.91815185546875	43.358100931935084
99.591064453125	43.31905388110715
100.26397705078125	43.28018336020463
100.9368896484375	43.241487798547396
101.60980224609375	43.202965646416224
102.28271484375	43.16461537468147
102.95562744140625	43.126435474440015
103.6285400390625	43.08842445666008
104.30145263671875	43.050580851833764
104.974365234375	43.01290320963729
105.64727783203125	42.975390098598496
106.3201904296875	42.93804010577152
106.99310302734375	42.9008518364185
107.666015625	42.86382391369804
108.33892822265625	42.82695497836036
109.0118408203125	42.79024368844887
109.68475341796875	42.75368871900806
110.357666015625	42.71728876179752
111.03057861328125	42.681042525012
111.7034912109375	42.644948733007205
112.37640380859375	42.60900612603137
113.04931640625	42.573213459962375
113.72222900390625	42.53756950605023
114.3951416015625	42.50207305066492
115.06805419921875	42.46672289504926
115.740966796875	42.431517855076955
116.41387939453125	42.39645676101544
117.0867919921875	42.36153845729351
117.75970458984375	42.326761802273694
118.4326171875	42.292125668029115
